train/q_halt_accuracy,all.steps,_timestamp,train/steps,train/lr,train/lm_loss,all.accuracy,all.q_halt_loss,train/exact_accuracy,_runtime,train/count,all.q_halt_accuracy,all.lm_loss,all.exact_accuracy,num_params,train/q_halt_loss,train/accuracy,_step
1.0,,1773612940.0309696,7.544444444444444,0.0001,0.672257940556486,,,0.7222222222222222,27766.39923424,1,,,,,0.0021347541672488055,0.9057613796657986,63419
1.0,,1773612946.8324199,9.366666666666667,0.0001,0.699180926483825,,,0.6111111111111112,27773.200363579,1,,,,,0.002557298789421717,0.868312750922309,63446
1.0,,1773612960.688879,6.8,0.0001,0.685542829447065,,,0.7733333333333333,27787.05821371,1,,,,,0.000394521242318054,0.9185184733072916,63501
1.0,,1773612967.7624407,7.846938775510204,0.0001,0.6767960803968159,,,0.7142857142857143,27794.130234796,1,,,,,0.0013574923699100812,0.9024943137655452,63529
0.9879518072289156,,1773612987.689858,7.662650602409639,0.0001,0.6766480046587149,,,0.7590361445783133,27814.059574202,1,,,,,0.002821963590880235,0.910456645919616,63608
0.9875,,1773613016.1903327,9.2625,0.0001,0.6975431272553124,,,0.575,27842.558461466,1,,,,,0.004938747423390548,0.8564815521240234,63721
1.0,,1773613019.4739046,8.482142857142858,0.0001,0.6647068697028726,,,0.6696428571428571,27845.842389783,1,,,,,0.0020373063161969185,0.8826058251517159,63734
0.991869918699187,,1773613038.6336138,7.991869918699187,0.0001,0.6662969558068964,,,0.6504065040650406,27865.00264076,1,,,,,0.003030178447564443,0.8828665880652947,63810
1.0,,1773613047.7158356,9.040816326530612,0.0001,0.6793342536476693,,,0.6428571428571429,27874.08354957,1,,,,,0.00025121817210068304,0.8819601876395089,63846
1.0,,1773613055.5247548,8.692307692307692,0.0001,0.6690299148415398,,,0.6373626373626373,27881.892929974,1,,,,,0.00215439327682058,0.875729235973987,63877
1.0,,1773613077.4418762,8.693877551020408,0.0001,0.6767788837383456,,,0.6020408163265306,27903.811117051,1,,,,,0.003967800177633762,0.8625598829619738,63964
1.0,,1773613079.7103262,8.307692307692308,0.0001,0.6774319402957216,,,0.7032967032967034,27906.07766268,1,,,,,0.005155072857936223,0.9000135987669557,63973
1.0,,1773613137.1363602,8.457446808510639,0.0001,0.6727856470550903,,,0.648936170212766,27963.504298279,1,,,,,0.004332863415280978,0.8722091025494515,64201
1.0,,1773613142.4275174,7.726190476190476,0.0001,0.6713905905188261,,,0.7261904761904762,27968.795530925,1,,,,,0.0015740063972771168,0.9050558181036086,64222
1.0,,1773613146.2078128,8.5,0.0001,0.6705756952910004,,,0.6224489795918368,27972.575599761,1,,,,,0.0013266078506906827,0.8689846116669324,64237
0.9915966386554622,,1773613148.4753082,8.294117647058824,0.0001,0.6626517582753787,,,0.6638655462184874,27974.842705152,1,,,,,0.010175959517558416,0.8801742681936056,64246
1.0,,1773613154.7666388,9.5,0.0001,0.723047028380214,,,0.6,27981.134918791,1,,,,,0.0006619507912546396,0.8465020497639973,64271
0.9904761904761905,,1773613168.6122797,6.866666666666666,0.0001,0.6646004473860065,,,0.7619047619047619,27994.980972779,1,,,,,0.0064227016021807986,0.9174603416806175,64326
1.0,,1773613233.330651,6.67741935483871,0.0001,0.6557473196481227,,,0.7956989247311828,28059.697979271,1,,,,,0.0014530195233722527,0.9295101370862735,64583
1.0,,1773613239.869963,8.116071428571429,0.0001,0.6670237063331904,,,0.75,28066.237601708,1,,,,,0.0018070586957037449,0.9106040682111468,64609
1.0,,1773613276.8770244,8.411111111111111,0.0001,0.6875912039915976,,,0.6777777777777778,28103.244991956,1,,,,,0.0027839019894599915,0.8967078314887152,64756
0.9722222222222222,,1773613335.3295631,7.7407407407407405,0.0001,0.6604275938568551,,,0.7222222222222222,28161.697547019,1,,,,,0.007387879615028699,0.904321034749349,64988
1.0,,1773613340.3673038,7.356435643564357,0.0001,0.6486461550839092,,,0.7227722772277227,28166.734706164,1,,,,,0.0008656803208092848,0.9044126756120436,65008
0.9882352941176471,,1773613344.144496,8.31764705882353,0.0001,0.6927686248604061,,,0.6705882352941176,28170.512613037,1,,,,,0.010285912702480951,0.8824981689453125,65023
0.990909090909091,,1773613344.3965805,7.745454545454545,0.0001,0.6728591257383014,,,0.7363636363636363,28170.7664192,1,,,,,0.002290368235359589,0.9066217595880682,65024
1.0,,1773613347.1843767,7.362745098039215,0.0001,0.6651834960342451,,,0.7156862745098039,28173.555409661,1,,,,,0.0006065797060728073,0.9093439438763786,65035
1.0,,1773613347.4391594,8.07865168539326,0.0001,0.6746012381811625,,,0.6629213483146067,28173.807842457,1,,,,,0.005809871479868889,0.8805660290664501,65036
1.0,,1773613355.2480712,8.986301369863014,0.0001,0.6964541012029426,,,0.6301369863013698,28181.615525058,1,,,,,0.006976398328940074,0.8714696805771083,65067
0.0,,1773585227.5569856,0.0,2.7500000000000004e-06,2.4826737037677615,,,0.0,53.921324335,0,,,,,0.006715297698974609,0.0,55
0.0,,1773585249.53622,0.0,7.15e-06,2.182510982648578,,,0.0,75.902533306,0,,,,,0.005754884332418442,0.0,143
0.0,,1773585264.2957084,0.0,1.0100000000000002e-05,2.098451732146786,,,0.0,90.662040407,0,,,,,0.00528941551844279,0.0,202
0.0,,1773585337.0279992,0.0,2.46e-05,1.4464040496590778,,,0.0,163.394690191,0,,,,,0.0014385903875033061,0.0,492
0.0,,1773585343.5462563,0.0,2.5900000000000003e-05,1.4371693856001047,,,0.0,169.912879045,0,,,,,0.0011889978001515071,0.0,518
0.0,,1773585381.731527,0.0,3.35e-05,1.3842957443081707,,,0.0,208.100029932,0,,,,,0.00039307835201422375,0.0,670
0.0,,1773585383.2409241,0.0,3.38e-05,1.3838411767203558,,,0.0,209.607928994,0,,,,,0.00034278320769468945,0.0,676
0.0,,1773585419.7014985,0.0,4.105e-05,1.3411876015642037,,,0.0,246.06904883,0,,,,,0.00012179277837276459,0.0,821
0.0,,1773585446.3516493,0.0,4.635e-05,1.303153051584052,,,0.0,272.719297129,0,,,,,3.785019119580587e-05,0.0,927
0.0,,1773585462.1855192,0.0,4.9500000000000004e-05,1.2839648993528021,,,0.0,288.552276911,0,,,,,1.8756836652755737e-05,0.0,990
0.0,,1773585469.9716363,0.0,5.105000000000001e-05,1.2770867082673372,,,0.0,296.339424867,0,,,,,1.4853974183400473e-05,0.0,1021
0.0,,1773585478.5209832,0.0,5.275000000000001e-05,1.2640780043094337,,,0.0,304.887696754,0,,,,,9.462237358093262e-06,0.0,1055
0.0,,1773585483.0474854,0.0,5.365e-05,1.302576247682607,,,0.0,309.415516675,0,,,,,1.0674198468526205e-05,0.0,1073
0.0,,1773585486.57194,0.0,5.435e-05,1.2502182754399647,,,0.0,312.939712818,0,,,,,5.826354026794434e-06,0.0,1087
0.0,,1773585514.2387474,0.0,5.985e-05,1.226113500678425,,,0.0,340.606140709,0,,,,,1.1411805947621663e-06,0.0,1197
0.0,,1773585538.1230767,0.0,6.46e-05,1.181089923967705,,,0.0,364.491224733,0,,,,,2.086162567138672e-07,0.0,1292
1.0,,1773585571.2773426,16.0,7.12e-05,1.0896474553252684,,,0.0,397.644096849,1,,,,,0.0,0.5194991032282511,1424
0.0,,1773585588.1183038,0.0,7.455000000000001e-05,1.0782316842195956,,,0.0,414.48597965,0,,,,,0.0,0.0,1491
0.0,,1773585610.0097342,0.0,7.89e-05,1.0398748087266956,,,0.0,436.377295317,0,,,,,0.0,0.0,1578
0.0,,1773585653.4978504,0.0,8.755e-05,0.9660068373664888,,,0.0,479.864499574,0,,,,,0.0,0.0,1751
0.0,,1773585681.8865705,0.0,9.32e-05,0.924525394989104,,,0.0,508.253577757,0,,,,,0.0,0.0,1864
0.0,,1773585682.6413786,0.0,9.335e-05,0.9122374947854004,,,0.0,509.009482994,0,,,,,0.0,0.0,1867
0.0,,1773585707.7940123,0.0,9.835e-05,0.8990898048869339,,,0.0,534.162102491,0,,,,,0.0,0.0,1967
0.0,,1773585714.344132,0.0,9.965e-05,0.8959114349952987,,,0.0,540.712029419,0,,,,,0.0,0.0,1993
0.0,,1773585733.7412233,0.0,0.0001,0.8992325486416748,,,0.0,560.108234944,0,,,,,0.0,0.0,2070
0.0,,1773585769.470071,0.0,0.0001,0.8785307932097647,,,0.0,595.837984237,0,,,,,0.0,0.0,2212
0.0,,1773585786.8576474,0.0,0.0001,0.8647566127788527,,,0.0,613.22521685,0,,,,,2.5952855745951336e-07,0.0,2281
1.0,,1773585839.9531324,16.0,0.0001,0.8170759959910101,,,0.0,666.32006036,1,,,,,0.008000956227382025,0.6090534925460815,2492
1.0,,1773585848.5097313,16.0,0.0001,0.8177249086793124,,,0.0,674.877203286,1,,,,,5.7245294253031416e-06,0.6090535322825114,2526
1.0,,1773585892.141394,16.0,0.0001,0.8010278002618246,,,0.0,718.509654572,1,,,,,0.0032147892440358796,0.6543209552764893,2699
1.0,,1773585920.881952,16.0,0.0001,0.7892079202894258,,,0.0,747.250305119,1,,,,,4.992044220368067e-05,0.6358025074005127,2813
1.0,,1773585930.945629,16.0,0.0001,0.8104418159474079,,,0.0,757.312962357,1,,,,,0.002762093519171079,0.6748971144358317,2853
0.6666666666666666,,1773585940.5041196,11.0,0.0001,0.7867588447835959,,,0.1111111111111111,766.871514257,1,,,,,0.006008605162302653,0.7928669717576768,2891
1.0,,1773585949.3069432,16.0,0.0001,0.7787627071298301,,,0.0,775.674454347,1,,,,,0.0016556327852110069,0.6995884577433268,2926
0.42857142857142855,,1773585954.3385327,8.0,0.0001,0.7914535952640337,,,0.0,780.705860934,1,,,,,0.00852181762456894,0.8112874712262835,2946
0.967741935483871,,1773585991.5552902,14.67741935483871,0.0001,0.7680791696191224,,,0.0967741935483871,817.92346153,1,,,,,0.012717800835768381,0.6969335002283896,3094
1.0,,1773586003.6290371,16.0,0.0001,0.7803068616428406,,,0.0,829.996074677,1,,,,,0.00011303027470906575,0.6648510764626896,3142
0.9821428571428571,,1773586120.012204,15.767857142857142,0.0001,0.7542928541733828,,,0.03571428571428571,946.379193679,1,,,,,0.010602563619613647,0.7094356673104423,3605
1.0,,1773586125.7930145,15.333333333333334,0.0001,0.7502327592117708,,,0.047619047619047616,952.160119802,1,,,,,0.015523205200831095,0.7054674057733445,3628
1.0,,1773586126.2961152,14.521739130434783,0.0001,0.7431312281481262,,,0.17391304347826086,952.66328771,1,,,,,0.004391470303138097,0.7321524412735648,3630
1.0,,1773586128.5572727,15.625,0.0001,0.7578569018891134,,,0.10416666666666667,954.924442307,1,,,,,0.008309281120697657,0.7129630247751871,3639
0.9583333333333334,,1773586134.5928323,15.416666666666666,0.0001,0.7417360505123257,,,0.0,960.95960307,1,,,,,0.005104719350735347,0.6908435821533203,3663
1.0,,1773586160.2570515,15.16,0.0001,0.7468598546889588,,,0.06,986.62485953,1,,,,,0.01696480189760526,0.6945679473876953,3765
0.9902912621359223,,1773586175.6124918,15.45631067961165,0.0001,0.7409131160719228,,,0.04854368932038835,1001.979228931,1,,,,,0.012998988231023153,0.6894402365082676,3826
1.0,,1773586184.1640804,15.647058823529411,0.0001,0.755560000556662,,,0.04411764705882353,1010.532640263,1,,,,,0.006268948937455813,0.6817356558407054,3860
1.0,,1773586249.382686,14.55813953488372,0.0001,0.7530333463577863,,,0.13953488372093023,1075.750145285,1,,,,,0.019984178245067596,0.7243755251862282,4119
0.9787234042553191,,1773586259.445216,15.170212765957446,0.0001,0.7369849466771455,,,0.10638297872340426,1085.813109596,1,,,,,0.008100067575772604,0.7136852994878241,4159
1.0,,1773586262.466422,15.61111111111111,0.0001,0.7496827427441475,,,0.07407407407407407,1088.83351995,1,,,,,0.037682672341664634,0.7231367605703848,4171
1.0,,1773586269.2600338,15.1875,0.0001,0.7498775523548863,,,0.08333333333333333,1095.627848843,1,,,,,0.019550330936908722,0.6764403184254965,4198
1.0,,1773586274.2934246,16.0,0.0001,0.7519330742268693,,,0.0,1100.661270516,1,,,,,0.007058033719658852,0.6679662403307463,4218
1.0,,1773586293.663193,15.714285714285714,0.0001,0.7427206624668393,,,0.02040816326530612,1120.030010484,1,,,,,0.00265753207107385,0.6744772463428731,4295
0.9696969696969697,,1773586297.9377136,15.424242424242424,0.0001,0.7379501944563135,,,0.09090909090909091,1124.304853154,1,,,,,0.009928324570258459,0.7224092772512725,4312
0.9508196721311475,,1773586313.295185,14.114754098360656,0.0001,0.7473126220971139,,,0.2459016393442623,1139.662737397,1,,,,,0.02248232811689377,0.7577413340083888,4373
0.975,,1773586323.1006212,14.65,0.0001,0.7380824481904235,,,0.2,1149.4679551,1,,,,,0.0216647411386172,0.7459877014160157,4412
1.0,,1773586371.7264955,15.647058823529411,0.0001,0.7506162345638291,,,0.058823529411764705,1198.093530975,1,,,,,0.005137955459455649,0.69329459994447,4605
0.9838709677419355,,1773586391.8887217,14.403225806451612,0.0001,0.7594187984266566,,,0.1774193548387097,1218.257062226,1,,,,,0.02272086838881175,0.7096774193548387,4685
0.9827586206896551,,1773586406.2327423,14.948275862068966,0.0001,0.7634701074224868,,,0.1206896551724138,1232.600205927,1,,,,,0.013261862099170685,0.6981694451693831,4742
1.0,,1773586410.0052652,15.575757575757576,0.0001,0.759358792010497,,,0.06060606060606061,1236.372883211,1,,,,,0.021110902229944866,0.6827534762295809,4757
0.958904109589041,,1773586461.6176317,14.0,0.0001,0.7486408643859216,,,0.1780821917808219,1287.985015987,1,,,,,0.013148191074530283,0.7199390881682095,4962
0.9047619047619048,,1773586475.4609199,13.333333333333334,0.0001,0.7599350904944601,,,0.19047619047619047,1301.82806297,1,,,,,0.012432239949703217,0.7486772537231445,5017
1.0,,1773586521.7617803,15.755555555555556,0.0001,0.7699509246944086,,,0.022222222222222223,1348.12923777,1,,,,,0.015680631001790363,0.661179690890842,5201
1.0,,1773586527.5412924,15.098039215686274,0.0001,0.7416758155533921,,,0.0784313725490196,1353.907812008,1,,,,,0.016620428611834843,0.6906317916570925,5224
0.9565217391304348,,1773586530.3027925,14.41304347826087,0.0001,0.7592589401943379,,,0.17391304347826086,1356.669927554,1,,,,,0.025852647920449574,0.7313472913659137,5235
0.9848484848484849,,1773586542.882577,15.772727272727273,0.0001,0.7741097176877032,,,0.0,1369.251472019,1,,,,,0.0017174243306120236,0.6754583300966205,5285
0.8787878787878788,,1773586553.6970513,13.196969696969697,0.0001,0.757210208220395,,,0.21212121212121213,1380.063713035,1,,,,,0.026533474524815876,0.7616910067471591,5328
1.0,,1773586567.5181298,15.42,0.0001,0.7411069599757858,,,0.04,1393.885644595,1,,,,,0.018061071634292603,0.68,5383
0.9859154929577465,,1773586570.0319426,15.647887323943662,0.0001,0.7493755770441842,,,0.04225352112676056,1396.398915201,1,,,,,0.005943034465114276,0.6906624914894641,5393
0.9807692307692307,,1773586587.119033,14.942307692307692,0.0001,0.751854276971359,,,0.09615384615384616,1413.485622261,1,,,,,0.0034967015186945596,0.7072649735670823,5461
0.9777777777777777,,1773586628.1191945,14.955555555555556,0.0001,0.7492241627926011,,,0.08888888888888889,1454.485948997,1,,,,,0.006002350399891536,0.7078189425998264,5624
1.0,,1773586637.6785848,14.196969696969697,0.0001,0.7550052358861051,,,0.22727272727272727,1464.046739617,1,,,,,0.010791917641957601,0.7467265273585464,5662
1.0,,1773586665.3609512,15.783783783783784,0.0001,0.7490851436374987,,,0.05405405405405406,1491.728698192,1,,,,,0.0026821388552586236,0.6833500217747044,5772
1.0,,1773586676.1680164,15.7,0.0001,0.7580547342677195,,,0.02,1502.534737525,1,,,,,0.0009289149505396684,0.6701235198974609,5815
1.0,,1773586684.2062724,15.695652173913043,0.0001,0.7552474673370421,,,0.043478260869565216,1510.572888184,1,,,,,0.0011057076044380665,0.7015566618546195,5847
1.0,,1773586689.9854808,14.895833333333334,0.0001,0.7514965854164282,,,0.10416666666666667,1516.352448263,1,,,,,0.0010164660246421893,0.7101337114969889,5870
1.0,,1773586705.049604,14.228070175438596,0.0001,0.7300347310063193,,,0.15789473684210525,1531.416690681,1,,,,,0.004570770698289077,0.7117175721285636,5930
1.0,,1773586790.1697521,15.541666666666666,0.0001,0.7473237434549632,,,0.041666666666666664,1616.535800053,1,,,,,0.009899425009886423,0.6905864079793295,6269
1.0,,1773588183.1227748,13.580645161290322,0.0001,0.7457289500147417,,,0.20967741935483872,3009.490056487,1,,,,,0.0023210570216178894,0.7305854059034779,6512
1.0,,1773588231.9369383,13.62962962962963,0.0001,0.7307608336314844,,,0.2777777777777778,3058.30497328,1,,,,,0.0045789120097955065,0.7487425627531828,6706
1.0,,1773588232.1890016,13.771428571428572,0.0001,0.7408388606430294,,,0.22857142857142856,3058.556737355,1,,,,,0.006651584679881732,0.7391534532819476,6707
1.0,,1773588242.9966476,15.2,0.0001,0.7326935685024144,,,0.12,3069.365015951,1,,,,,0.004402247567971547,0.6962963104248047,6750
0.9649122807017544,,1773588244.5054498,13.228070175438596,0.0001,0.7374552752782217,,,0.21052631578947367,3070.872509062,1,,,,,0.01511797308921814,0.7487546017295436,6756
1.0,,1773588264.8600578,14.09433962264151,0.0001,0.7529164371779974,,,0.1509433962264151,3091.22720525,1,,,,,0.0008681604328254858,0.7006755325029481,6837
0.9454545454545454,,1773588267.3702369,13.363636363636363,0.0001,0.7435526000695257,,,0.23636363636363636,3093.737223337,1,,,,,0.009639707704385122,0.7409652016379616,6847
1.0,,1773588274.6466007,14.131147540983607,0.0001,0.7357986585167628,,,0.14754098360655737,3101.013990002,1,,,,,0.008439698566993078,0.7077514148149334,6876
0.9827586206896551,,1773588287.7053056,14.086206896551724,0.0001,0.7344798186767374,,,0.2413793103448276,3114.07212997,1,,,,,0.007263436913490295,0.7383993740739494,6928
0.9803921568627451,,1773588294.486434,14.0,0.0001,0.7262467415788653,,,0.21568627450980393,3120.853826751,1,,,,,0.007996898144483566,0.7351730945063573,6955
0.9365079365079365,,1773588300.520297,12.507936507936508,0.0001,0.7317573642388515,,,0.2698412698412698,3126.887937117,1,,,,,0.015123038242260614,0.7681755792526972,6979
0.9814814814814815,,1773588306.0511057,14.148148148148149,0.0001,0.7470145787728956,,,0.24074074074074073,3132.417885138,1,,,,,0.012814392646153768,0.7544581801803024,7001
1.0,,1773588310.8267422,14.714285714285714,0.0001,0.7405644761647286,,,0.1,3137.195542193,1,,,,,0.01470788816610972,0.6844797406877791,7020
1.0,,1773588325.650327,13.555555555555555,0.0001,0.743804524012516,,,0.24444444444444444,3152.01757214,1,,,,,0.0052407483259836836,0.7338820563422309,7079
1.0,,1773588345.7593071,14.23404255319149,0.0001,0.7448455733662133,,,0.1702127659574468,3172.127842503,1,,,,,0.012836089978615442,0.7128972804292719,7159
0.9545454545454546,,1773588347.2681293,13.545454545454545,0.0001,0.7375440958231402,,,0.18181818181818182,3173.635031255,1,,,,,0.008053341259558996,0.7379348928278143,7165
1.0,,1773588353.556451,14.020833333333334,0.0001,0.7379041157692647,,,0.1875,3179.923388558,1,,,,,0.007094607378045718,0.7258230050404867,7190
0.9772727272727273,,1773588370.9070957,15.477272727272727,0.0001,0.7479706429603117,,,0.045454545454545456,3197.274888667,1,,,,,0.0033446339269479117,0.6829404830932617,7259
1.0,,1773588427.725447,14.173076923076923,0.0001,0.7452502539743736,,,0.21153846153846154,3254.092711448,1,,,,,0.006611739595731099,0.7421652720524714,7485
1.0,,1773588446.3213665,13.296875,0.0001,0.7409701252280122,,,0.21875,3272.688079427,1,,,,,0.0017949705943465233,0.732446014881134,7559
0.9827586206896551,,1773588484.9846997,13.53448275862069,0.0001,0.7256163000795534,,,0.1896551724137931,3311.351674259,1,,,,,0.01442627360423406,0.7230736304973734,7713
0.9583333333333334,,1773588486.4907389,12.5,0.0001,0.7304992106274538,,,0.2777777777777778,3312.858299632,1,,,,,0.011286807556947073,0.7712619569566515,7719
1.0,,1773588545.7736094,14.775862068965518,0.0001,0.7430218880651044,,,0.1206896551724138,3372.14089899,1,,,,,0.0026642736047506332,0.7007237138419316,7955
0.9629629629629629,,1773588556.8294249,15.074074074074074,0.0001,0.7469040681324118,,,0.09259259259259259,3383.195866628,1,,,,,0.005247514694929123,0.6904435334382234,7999
1.0,,1773588610.6175113,12.555555555555555,0.0001,0.7309534178948746,,,0.35185185185185186,3436.985061002,1,,,,,0.006710553541779518,0.8054412559226707,8213
0.9821428571428571,,1773588618.1569963,14.107142857142858,0.0001,0.733552749356693,,,0.16071428571428573,3444.524114025,1,,,,,0.006089329719543457,0.7310405458722796,8243
1.0,,1773588630.974748,13.620253164556962,0.0001,0.7195560325611354,,,0.22784810126582278,3457.341951897,1,,,,,0.003344504162669182,0.7398030727724486,8294
0.9642857142857143,,1773588643.0328238,13.589285714285714,0.0001,0.7344067865886129,,,0.19642857142857142,3469.399846165,1,,,,,0.012960816423098246,0.744929449898856,8342
0.9827586206896551,,1773588667.650599,12.793103448275861,0.0001,0.7456654342181519,,,0.29310344827586204,3494.018096053,1,,,,,0.01161796972155571,0.7639421265700768,8440
0.9841269841269841,,1773588670.923534,13.825396825396826,0.0001,0.7234322207159765,,,0.20634920634920634,3497.290115481,1,,,,,0.007890391473968824,0.7350577702597966,8453
1.0,,1773588695.570673,13.40983606557377,0.0001,0.724952584700875,,,0.22950819672131148,3521.938507517,1,,,,,0.009953019519646963,0.7514673451908299,8551
1.0,,1773588730.7444322,13.3125,0.0001,0.7230934900659239,,,0.25,3557.111880357,1,,,,,0.009074323500196138,0.7536008358001709,8691
1.0,,1773588740.2915366,14.475,0.0001,0.727517792053801,,,0.1375,3566.658112005,1,,,,,0.004015376170476277,0.7283950805664062,8729
1.0,,1773588777.975429,14.132075471698114,0.0001,0.7295144558253197,,,0.1509433962264151,3604.342666693,1,,,,,0.008398296311497688,0.7474959751345077,8879
0.8793103448275862,,1773588789.5290635,12.775862068965518,0.0001,0.7453952971937602,,,0.2413793103448276,3615.896001485,1,,,,,0.019583456218242645,0.7590464230241447,8925
1.0,,1773588821.926381,13.527272727272727,0.0001,0.7155110918755826,,,0.2545454545454545,3648.293562363,1,,,,,0.011092029511928558,0.7741862903941762,9054
1.0,,1773588825.944792,13.375,0.0001,0.7305695709218543,,,0.21428571428571427,3652.3133015,1,,,,,0.0011262721382081509,0.7464726311819894,9070
0.9367088607594937,,1773588856.8484466,11.354430379746836,0.0001,0.7069174847828434,,,0.379746835443038,3683.215423546,1,,,,,0.020258766909440357,0.816377567339547,9193
0.9811320754716981,,1773588870.9303536,14.320754716981131,0.0001,0.7450783215564099,,,0.11320754716981132,3697.297532646,1,,,,,0.011396621664365133,0.713254100871536,9249
1.0,,1773588878.7246096,13.209677419354838,0.0001,0.7107596043314465,,,0.2903225806451613,3705.092588537,1,,,,,0.005715687448779742,0.7779768666913432,9280
1.0,,1773588892.5614367,13.291666666666666,0.0001,0.7203740419302829,,,0.22916666666666666,3718.928130923,1,,,,,0.005744826669494311,0.7638888359069824,9335
1.0,,1773588893.5671215,12.977272727272727,0.0001,0.722170025648547,,,0.25,3719.935022171,1,,,,,0.005295729885498683,0.7752526023171165,9339
0.9850746268656716,,1773588913.9260545,13.08955223880597,0.0001,0.7024041757141449,,,0.22388059701492538,3740.294935843,1,,,,,0.007593513776858647,0.7626681541328999,9420
1.0,,1773588936.2894664,13.078947368421053,0.0001,0.7146666941817194,,,0.25,3762.656288281,1,,,,,0.0037207712108890214,0.7612085844341078,9509
1.0,,1773588959.1259105,12.629032258064516,0.0001,0.7173761258104112,,,0.27419354838709675,3785.492310046,1,,,,,0.0005047401258101066,0.763839106405935,9600
1.0,,1773588973.688284,13.581395348837209,0.0001,0.7150951232472752,,,0.23255813953488372,3800.054939712,1,,,,,0.005762609342734019,0.7614125983659611,9658
1.0,,1773588974.692448,14.176470588235293,0.0001,0.7214707976662629,,,0.1568627450980392,3801.058334433,1,,,,,0.0031551805635293326,0.7346889271455652,9662
0.9833333333333333,,1773588976.7010748,13.716666666666667,0.0001,0.7214272985175283,,,0.21666666666666667,3803.068690946,1,,,,,0.012580191095670065,0.7600823720296224,9670
0.9836065573770492,,1773588991.2609496,13.39344262295082,0.0001,0.7138254954675983,,,0.22950819672131148,3817.627719536,1,,,,,0.004313506186008453,0.7694798453909452,9728
0.9814814814814815,,1773589007.5807452,12.592592592592593,0.0001,0.7071629386451836,,,0.37037037037037035,3833.946745445,1,,,,,0.01428985595703125,0.8175582885742188,9793
1.0,,1773589021.6456501,12.87037037037037,0.0001,0.7072695372879853,,,0.2777777777777778,3848.012239565,1,,,,,0.014740534126758575,0.77892091539171,9849
0.9811320754716981,,1773589030.697092,12.132075471698114,0.0001,0.695940275136479,,,0.3584905660377358,3857.064976424,1,,,,,0.00539152758816878,0.818541832689969,9885
1.0,,1773589046.7884493,14.0,0.0001,0.7171022908327563,,,0.15789473684210525,3873.155152431,1,,,,,0.005340245862801869,0.7364089698122259,9949
1.0,,1773589050.0655196,12.758064516129032,0.0001,0.706682496816947,,,0.27419354838709675,3876.433182592,1,,,,,0.012470842649539312,0.7823576158092868,9962
1.0,,1773589070.6923835,13.145454545454545,0.0001,0.7139355380886503,,,0.3090909090909091,3897.059869347,1,,,,,0.006134285901983579,0.7690235484730114,10044
0.935064935064935,,1773589088.0432563,12.584415584415584,0.0001,0.7433936908528563,,,0.36363636363636365,3914.410816608,1,,,,,0.03462874889373779,0.7835498165774655,10113
1.0,,1773589114.411371,12.625,0.0001,0.7237273496859206,,,0.2857142857142857,3940.778723725,1,,,,,0.016982185343901317,0.7698413303920201,10218
1.0,,1773589149.8307242,12.359375,0.0001,0.717830213996293,,,0.390625,3976.197515295,1,,,,,0.0024741425489385924,0.8130787014961243,10359
1.0,,1773589171.9506686,12.479452054794521,0.0001,0.7041469079985245,,,0.3424657534246575,3998.317502943,1,,,,,0.008290307596325874,0.7784542972094393,10447
0.9857142857142858,,1773589183.011828,12.071428571428571,0.0001,0.7027715707060503,,,0.42857142857142855,4009.378728229,1,,,,,0.01393954704205195,0.8185185023716518,10491
1.0,,1773589194.0663126,14.633333333333333,0.0001,0.7138648865214386,,,0.13333333333333333,4020.434781748,1,,,,,0.006421541795134544,0.7172839482625325,10535
0.9857142857142858,,1773589196.0781505,11.785714285714286,0.0001,0.7064259137569823,,,0.45714285714285713,4022.445671012,1,,,,,0.010406926895181337,0.8320987701416016,10543
0.9850746268656716,,1773589200.347652,14.283582089552239,0.0001,0.7022311004069214,,,0.16417910447761194,4026.714885034,1,,,,,0.009281899780035019,0.7398194270347481,10560
1.0,,1773589212.9448326,11.763157894736842,0.0001,0.7164814441153803,,,0.3684210526315789,4039.312013395,1,,,,,0.014702039460341135,0.7987329583418997,10610
1.0,,1773589230.7875736,11.333333333333334,0.0001,0.7127946926872951,,,0.38333333333333336,4057.154021041,1,,,,,0.0016680906216303508,0.8106995900472005,10681
0.9827586206896551,,1773589232.0415964,13.155172413793103,0.0001,0.7145421834616373,,,0.3448275862068966,4058.408941169,1,,,,,0.0029284078627824783,0.7933162820750269,10686
1.0,,1773589238.0694904,13.655737704918034,0.0001,0.7098721690681455,,,0.19672131147540983,4064.436691757,1,,,,,0.008710975448290506,0.7385144468213691,10710
0.9864864864864865,,1773589265.947618,10.27027027027027,0.0001,0.6829837511204432,,,0.6081081081081081,4092.314140526,1,,,,,0.008042745292186737,0.8727060266443201,10821
1.0,,1773589273.4808047,12.311475409836065,0.0001,0.699144214341516,,,0.3442622950819672,4099.847534558,1,,,,,0.001832272546986739,0.799635715171939,10851
1.0,,1773589283.270993,12.147540983606557,0.0001,0.7000303359264431,,,0.3442622950819672,4109.637737199,1,,,,,0.002250191910813252,0.7951831504946849,10890
1.0,,1773589291.3042915,11.666666666666666,0.0001,0.6916305997938106,,,0.35294117647058826,4117.671238738,1,,,,,0.00840116354326407,0.8017429277008655,10922
0.9857142857142858,,1773589305.8638647,12.82857142857143,0.0001,0.6895940532954334,,,0.32857142857142857,4132.230461807,1,,,,,0.006977565586566925,0.8001763480050224,10980
