train/q_halt_accuracy,train/steps,train/q_halt_loss,_step,all.exact_accuracy,train/count,_runtime,all.lm_loss,all.q_halt_accuracy,all.steps,_timestamp,train/lm_loss,num_params,all.accuracy,train/accuracy,train/lr,all.q_halt_loss,train/exact_accuracy
1.0,11.422535211267606,0.006357179954648018,28477,,1,20896.832149671,,,,1773948429.9719536,0.7028084935845719,,,0.822465654829858,0.0001,,0.4647887323943662
1.0,10.673076923076923,0.0012820831810434659,28513,,1,20911.729016893,,,,1773948444.8679006,0.6828544583620214,,,0.8644349758441632,0.0001,,0.5769230769230769
1.0,11.397435897435898,0.001198016417523225,28519,,1,20914.21560121,,,,1773948447.354008,0.6972911653336947,,,0.8220956264398037,0.0001,,0.46153846153846156
1.0,11.927710843373495,0.0012085807199279468,28574,,1,20937.083868606,,,,1773948470.2208054,0.6819200415755868,,,0.8075264620493694,0.0001,,0.39759036144578314
0.9642857142857143,9.553571428571429,0.012378975749015808,28583,,1,20940.835330726,,,,1773948473.9705718,0.705403229820551,,,0.8683862686157227,0.0001,,0.5714285714285714
0.9846153846153847,11.569230769230769,0.003025373133520285,28604,,1,20949.595802376,,,,1773948482.7312386,0.6985830199292448,,,0.8201329744779147,0.0001,,0.46153846153846156
0.9824561403508771,10.631578947368421,0.0018325795729955037,28620,,1,20956.283416802,,,,1773948489.417138,0.7073820497602701,,,0.8455707483124315,0.0001,,0.5087719298245614
1.0,10.698630136986301,0.0018136994913220406,28771,,1,21019.858413,,,,1773948552.9895225,0.6886777450489988,,,0.8388297198569938,0.0001,,0.5068493150684932
1.0,9.753846153846155,0.001550905096034209,28884,,1,21067.271246308,,,,1773948600.4036386,0.7135853992895487,,,0.870845207801232,0.0001,,0.6
0.9830508474576272,10.830508474576272,0.0026435013860464096,28891,,1,21070.222862737,,,,1773948603.355283,0.6994114707529001,,,0.8372044320833885,0.0001,,0.5254237288135594
0.9642857142857143,9.488095238095237,0.018125678102175396,28944,,1,21092.534038094,,,,1773948625.6651924,0.6965040713898875,,,0.8614050547281901,0.0001,,0.5952380952380952
0.9859154929577465,10.845070422535212,0.002258173500498136,29085,,1,21151.765575551,,,,1773948684.8982184,0.7027049643342894,,,0.8344635761959452,0.0001,,0.49295774647887325
1.0,11.160919540229886,0.000302033091429621,29110,,1,21162.270530312,,,,1773948695.402341,0.6927637457582171,,,0.8284376297874012,0.0001,,0.47126436781609193
0.9746835443037974,10.822784810126583,0.013865499446789423,29239,,1,21216.422217054,,,,1773948749.5592585,0.7253270139376151,,,0.8276293790793117,0.0001,,0.46835443037974683
0.984375,12.21875,0.010277067621548971,29262,,1,21225.981967828,,,,1773948759.1201384,0.7169108840582994,,,0.7897376418113708,0.0001,,0.34375
1.0,10.85483870967742,0.007380062093337377,29466,,1,21310.74848932,,,,1773948843.8839884,0.6948993120782204,,,0.8251692864202684,0.0001,,0.46774193548387094
0.9882352941176471,10.035294117647059,0.00540830319126447,29482,,1,21317.421937526,,,,1773948850.558367,0.6683321448116292,,,0.8646332684685202,0.0001,,0.611764705882353
1.0,9.930555555555555,0.0025959547298649945,29517,,1,21332.029754772,,,,1773948865.1634786,0.6732845247106191,,,0.8698559337192111,0.0001,,0.5833333333333334
0.9705882352941176,9.911764705882353,0.003391958773136139,29537,,1,21340.395309032,,,,1773948873.5294445,0.6835838824353665,,,0.8565722072825712,0.0001,,0.5588235294117647
1.0,8.623188405797102,0.005149906501173973,29713,,1,21414.107041782,,,,1773948947.2411811,0.708110677414683,,,0.8824476711991904,0.0001,,0.6666666666666666
0.9655172413793104,9.931034482758621,0.015455561379591623,29719,,1,21416.621022921,,,,1773948949.75534,0.7168305469758475,,,0.8343975900233477,0.0001,,0.5287356321839081
1.0,9.9375,0.0003644656001900633,29778,,1,21441.340867596,,,,1773948974.4744828,0.6859112741539998,,,0.8547840118408203,0.0001,,0.5375
1.0,9.542857142857143,0.008047454059123993,29864,,1,21477.526102223,,,,1773949010.6575108,0.6808012565149602,,,0.8772486005510602,0.0001,,0.6142857142857143
1.0,9.618421052631579,0.005461324006319046,29871,,1,21480.476399208,,,,1773949013.6078124,0.6918780500728275,,,0.8674464978669819,0.0001,,0.5657894736842105
0.9883720930232558,10.232558139534884,0.006036074211200078,29872,,1,21480.898156745,,,,1773949014.0293937,0.6873135321888112,,,0.8403675168059593,0.0001,,0.5116279069767442
1.0,10.079365079365079,0.010845683515071869,29880,,1,21484.268383684,,,,1773949017.4003723,0.6822681656066147,,,0.8549872504340278,0.0001,,0.5396825396825397
1.0,11.923076923076923,0.006839396432042122,29894,,1,21490.168076344,,,,1773949023.2999997,0.7394776715688223,,,0.8023108457907652,0.0001,,0.46153846153846156
1.0,10.73611111111111,0.005257415274779002,29897,,1,21491.431560282,,,,1773949024.5634053,0.7201413367582165,,,0.854080941942003,0.0001,,0.5694444444444444
1.0,10.295454545454545,0.006292566657066345,29898,,1,21491.853610317,,,,1773949024.984558,0.7131740269779129,,,0.8497474843805487,0.0001,,0.5909090909090909
1.0,10.414634146341463,0.0006645898489902417,30237,,1,21635.145602975,,,,1773949168.2752597,0.672734954857236,,,0.8453779453184547,0.0001,,0.5487804878048781
1.0,11.611764705882353,0.004582835050920646,30339,,1,21678.042678809,,,,1773949211.1790519,0.6940020033940572,,,0.807407424029182,0.0001,,0.4235294117647059
0.9864864864864865,11.364864864864865,0.0021732913640638194,30362,,1,21687.602622282,,,,1773949220.7414055,0.700881428359479,,,0.8113113094020534,0.0001,,0.4189189189189189
0.9692307692307692,8.276923076923078,0.003821007596949736,30376,,1,21693.402980102,,,,1773949226.5421994,0.6838175846267708,,,0.8833808312049278,0.0001,,0.6461538461538462
1.0,9.936708860759493,0.002650017850100994,30377,,1,21693.817060926,,,,1773949226.9559855,0.6786884011799721,,,0.8374745815615111,0.0001,,0.5189873417721519
1.0,10.632352941176471,0.008084366098046303,30400,,1,21703.334212948,,,,1773949236.473517,0.7107723154538889,,,0.8218954310697668,0.0001,,0.5147058823529411
1.0,10.678571428571429,0.00018773860453317562,30500,,1,21744.781863784,,,,1773949277.91878,0.694134280745148,,,0.832230976649693,0.0001,,0.48214285714285715
1.0,10.210526315789474,0.0046667009592056274,30545,,1,21763.534541077,,,,1773949296.6706624,0.7018715351796052,,,0.8421052631578947,0.0001,,0.5394736842105263
0.974025974025974,10.181818181818182,0.005845845987399419,30685,,1,21821.97061009,,,,1773949355.1070411,0.6917132879831033,,,0.8560204443993507,0.0001,,0.5714285714285714
0.9846153846153847,11.953846153846154,0.003106004868944486,30717,,1,21835.30573264,,,,1773949368.4420154,0.695204152051228,,,0.8018993671123799,0.0001,,0.38461538461538464
0.9659090909090909,9.102272727272727,0.0087350495159626,30738,,1,21844.050772645,,,,1773949377.1874833,0.6673917225924241,,,0.8786476308649237,0.0001,,0.6022727272727273
1.0,10.26923076923077,0.0023042776932319007,30755,,1,21851.135746463,,,,1773949384.2727094,0.6715786134606033,,,0.8529597551394732,0.0001,,0.5384615384615384
0.9873417721518988,10.139240506329115,0.004100088340540727,30786,,1,21864.067900712,,,,1773949397.2031586,0.6961298216653166,,,0.8440381786491298,0.0001,,0.5569620253164557
0.9782608695652174,8.76086956521739,0.011702449371417364,31000,,1,21953.80463364,,,,1773949486.935676,0.6798547546899615,,,0.8880837481954823,0.0001,,0.6413043478260869
1.0,10.118421052631579,0.0026249270886182785,31133,,1,22009.804877969,,,,1773949542.9373734,0.7048191193891032,,,0.8568876166092722,0.0001,,0.5657894736842105
1.0,8.794117647058824,0.0035756751894950867,31172,,1,22026.207308109,,,,1773949559.3393922,0.6806877290847361,,,0.8778140685137581,0.0001,,0.6323529411764706
1.0,10.604651162790697,0.008161465947826704,31329,,1,22092.039679041,,,,1773949625.178208,0.6819738971583903,,,0.8418029962584029,0.0001,,0.5348837209302325
1.0,10.105882352941176,0.002778006096680959,31391,,1,22117.660007812,,,,1773949650.7985501,0.6734280945272263,,,0.8710239186006434,0.0001,,0.5882352941176471
0.9753086419753086,10.962962962962964,0.010867199550072352,31408,,1,22124.705248859,,,,1773949657.8441083,0.6899324798651353,,,0.8638927318431713,0.0001,,0.5802469135802469
1.0,9.475,0.004245999579628308,31554,,1,22185.335670646,,,,1773949718.4717178,0.6839585903166037,,,0.8584877014160156,0.0001,,0.575
1.0,10.864197530864198,0.0010817489431550105,31558,,1,22187.002884554,,,,1773949720.1392817,0.697593562456759,,,0.8501752688560957,0.0001,,0.5308641975308642
1.0,9.222222222222221,0.0009024188232918581,31569,,1,22191.586941248,,,,1773949724.723562,0.6855086414841823,,,0.8576435983916859,0.0001,,0.5802469135802469
0.9876543209876543,10.753086419753087,0.002854805439710617,31576,,1,22194.508449841,,,,1773949727.644354,0.7223209722772488,,,0.8259411093629436,0.0001,,0.5185185185185185
1.0,9.642857142857142,0.0016119849557677905,31691,,1,22242.71767488,,,,1773949775.8504167,0.6783598131948908,,,0.8576467085857781,0.0001,,0.5816326530612245
1.0,10.2,0.0021623028442263603,31740,,1,22263.355158243,,,,1773949796.4869778,0.6827240467349481,,,0.8605887779822716,0.0001,,0.5538461538461539
1.0,10.25,0.006696928292512894,31949,,1,22351.589604639,,,,1773949884.7193065,0.6924240669382126,,,0.8402777910232544,0.0001,,0.515625
0.989010989010989,9.593406593406593,0.0036970870569348335,31959,,1,22355.814140739,,,,1773949888.9443867,0.6838375166317587,,,0.8643332680503091,0.0001,,0.5934065934065934
1.0,9.207317073170731,0.009146217877666155,32078,,1,22406.046783738,,,,1773949939.1787765,0.6799788778361019,,,0.8465823661990282,0.0001,,0.5609756097560976
1.0,8.885057471264368,0.0016767817238966625,32144,,1,22433.869145297,,,,1773949967.0003643,0.6945986083513457,,,0.8597985629377694,0.0001,,0.5977011494252874
0.9876543209876543,9.407407407407407,0.0024721439306934676,32329,,1,22511.825109968,,,,1773950044.9573321,0.6878344169085482,,,0.8693796793619791,0.0001,,0.5802469135802469
1.0,9.126760563380282,0.0060685183852910995,32380,,1,22533.302398402,,,,1773950066.4329782,0.6783683040790908,,,0.8954964758644641,0.0001,,0.6901408450704225
0.9230769230769231,11.384615384615385,0.028577807048956554,32531,,1,22596.698344033,,,,1773950129.8307233,0.7264985239101036,,,0.8333333822397085,0.0001,,0.4423076923076923
0.9875,9.7,0.0045480743671456976,32603,,1,24839.419523067,,,,1773952372.5544345,0.6976054012207739,,,0.8578702926635742,0.0001,,0.5625
1.0,8.806818181818182,0.002349446527659893,32662,,1,24864.109279792,,,,1773952397.2452676,0.6544867598063392,,,0.8796296553178267,0.0001,,0.625
1.0,9.21111111111111,0.0043477701644102735,32668,,1,24866.617889281,,,,1773952399.7529516,0.6964915896720436,,,0.8710562811957465,0.0001,,0.6222222222222222
0.9078947368421053,9.56578947368421,0.019394078602393467,32765,,1,24907.351044394,,,,1773952440.4823122,0.7373261682992037,,,0.8291098444085372,0.0001,,0.5131578947368421
1.0,8.465753424657533,0.0006603797276814779,32850,,1,24943.241518943,,,,1773952476.3698518,0.6683903953159475,,,0.9022492709225172,0.0001,,0.6986301369863014
0.9883720930232558,9.034883720930232,0.006160467242201169,32904,,1,24966.067332893,,,,1773952499.1986418,0.6658846266582583,,,0.8963536994401798,0.0001,,0.6627906976744186
1.0,10.232558139534884,0.0009787977517892916,33046,,1,25026.217835878,,,,1773952559.3474116,0.6842073429913217,,,0.8491242874500363,0.0001,,0.5348837209302325
0.9864864864864865,11.067567567567568,0.0026615584890047708,33173,,1,25079.956313425,,,,1773952613.0884893,0.7329709168523167,,,0.7946279371106947,0.0001,,0.44594594594594594
1.0,11.6875,0.0008938546913365523,33182,,1,25083.742870338,,,,1773952616.8756053,0.6763357700471492,,,0.8101852416992188,0.0001,,0.4375
0.968421052631579,9.410526315789474,0.011614762246608734,33238,,1,25107.376073179,,,,1773952640.5059443,0.6684711937382642,,,0.8551007722553454,0.0001,,0.5473684210526316
0.9880952380952381,10.666666666666666,0.01614639287193616,33369,,1,25162.842360981,,,,1773952695.9734092,0.6834638929104139,,,0.8459729694184803,0.0001,,0.5476190476190477
1.0,9.402597402597403,0.0037205806002020836,33387,,1,25170.455699762,,,,1773952703.587196,0.6919279222387149,,,0.8845599285967938,0.0001,,0.6103896103896104
1.0,9.958333333333334,0.004026736132800579,33390,,1,25171.722690863,,,,1773952704.853279,0.7019238410347354,,,0.8609396616617838,0.0001,,0.5555555555555556
0.9879518072289156,10.228915662650602,0.007749053339163463,33452,,1,25197.938840485,,,,1773952731.0690558,0.6624895309706565,,,0.8631563301546028,0.0001,,0.5421686746987951
1.0,9.944444444444445,0.00048137262153128785,33580,,1,25252.156266015,,,,1773952785.2856328,0.6837359271173873,,,0.8509945339626737,0.0001,,0.5277777777777778
1.0,9.453333333333333,0.0013702580084403355,33638,,1,25276.731548924,,,,1773952809.8607805,0.7147921800619862,,,0.8515226236979166,0.0001,,0.5866666666666667
1.0,9.985915492957746,0.0002516858318510155,33779,,1,25336.550315939,,,,1773952869.6791055,0.7245725919844827,,,0.8228133832904655,0.0001,,0.49295774647887325
1.0,10.364705882352942,0.0010051334587236245,33846,,1,25364.844723227,,,,1773952897.9771144,0.6615944618547251,,,0.8833697150735295,0.0001,,0.6352941176470588
1.0,11.950819672131148,0.0009381185130526622,33938,,1,25403.270295081,,,,1773952936.4074214,0.7039306780291832,,,0.7961951083824282,0.0001,,0.3770491803278688
0.9887640449438202,9.539325842696629,0.0015765090162555377,34036,,1,25444.049270908,,,,1773952977.1855652,0.675066464045014,,,0.8741850263617011,0.0001,,0.6179775280898876
1.0,10.1875,0.002516105150183042,34090,,1,25466.661075784,,,,1773952999.7939167,0.6821046596373855,,,0.873919677734375,0.0001,,0.625
1.0,10.454545454545455,0.0004883580841124058,34096,,1,25469.180954734,,,,1773953002.3144386,0.6924180147195207,,,0.8305274789983575,0.0001,,0.48863636363636365
1.0,10.23404255319149,0.0007671013784905275,34121,,1,25479.691240706,,,,1773953012.8239927,0.6847060780706719,,,0.8476491075880984,0.0001,,0.5425531914893617
1.0,10.068493150684931,0.0003211716345200936,34222,,1,25522.272177969,,,,1773953055.4039621,0.6777159368440326,,,0.8425503038380244,0.0001,,0.5205479452054794
1.0,10.644444444444444,0.005594755833347638,34338,,1,25571.303994463,,,,1773953104.4331126,0.6985418217687513,,,0.8374486287434896,0.0001,,0.4888888888888889
1.0,8.953488372093023,0.0025987050806482634,34373,,1,25586.1289447,,,,1773953119.2588198,0.6746810047718658,,,0.8733850523482921,0.0001,,0.6162790697674418
1.0,9.27027027027027,0.004913557631274064,34378,,1,25588.248783761,,,,1773953121.3781626,0.6792355330292154,,,0.867367409371041,0.0001,,0.581081081081081
1.0,10.4,0.00039398794372876483,34536,,1,25655.287090962,,,,1773953188.4160612,0.6862125422378763,,,0.8491769790649414,0.0001,,0.5166666666666667
0.9705882352941176,9.411764705882353,0.012622100611527761,34674,,1,25713.729229411,,,,1773953246.8582041,0.6934313638408729,,,0.8516703212962431,0.0001,,0.5588235294117647
1.0,9.576086956521738,0.0005775463844959935,34710,,1,25728.992833671,,,,1773953262.1214952,0.6656450579580421,,,0.861647896144701,0.0001,,0.5869565217391305
0.9896907216494846,10.082474226804123,0.00343125406652689,34753,,1,25747.225077093,,,,1773953280.3535872,0.6887115464580519,,,0.8485426755295586,0.0001,,0.5257731958762887
1.0,9.311688311688311,0.0003405755463366707,34762,,1,25751.03881825,,,,1773953284.167763,0.6686916094831932,,,0.8927368560394684,0.0001,,0.6493506493506493
1.0,9.460674157303371,0.0036757110307614007,34844,,1,25785.795679213,,,,1773953318.9256098,0.6847149323714982,,,0.8761270930258076,0.0001,,0.6179775280898876
0.967391304347826,9.554347826086957,0.014298388113578161,34875,,1,25798.931147642,,,,1773953332.0612102,0.653835947530654,,,0.8788244827933933,0.0001,,0.6086956521739131
1.0,9.376623376623376,0.00544445775449276,35045,,1,25870.784197491,,,,1773953403.9124238,0.6938662528484295,,,0.8425524823077313,0.0001,,0.5584415584415584
0.961038961038961,12.61038961038961,0.02346295863389969,35057,,1,25875.872207423,,,,1773953409.001194,0.7477897685976956,,,0.7870771234685724,0.0001,,0.38961038961038963
1.0,11.180722891566266,0.009414548675219217,35092,,1,25890.699810992,,,,1773953423.829275,0.6982713490845356,,,0.8524467744022967,0.0001,,0.5180722891566265
1.0,9.65079365079365,0.0006826034126182398,35105,,1,25896.197794724,,,,1773953429.3278341,0.6865630894922611,,,0.8516558692568824,0.0001,,0.5555555555555556
1.0,8.6625,0.006544047966599464,35255,,1,25959.503103609,,,,1773953492.6353438,0.6962536721236129,,,0.897376537322998,0.0001,,0.6875
1.0,8.764044943820224,0.006612249339620273,35274,,1,25967.490230831,,,,1773953500.6232033,0.6591571595800366,,,0.880843430422665,0.0001,,0.6404494382022472
0.9850746268656716,9.104477611940299,0.0029635317623615265,35367,,1,26006.710917261,,,,1773953539.8410754,0.6857817270519369,,,0.8551685845673974,0.0001,,0.582089552238806
0.9879518072289156,9.25301204819277,0.0024933723422388234,35507,,1,26066.007158406,,,,1773953599.1362484,0.6625578913557221,,,0.8679160612175264,0.0001,,0.5783132530120482
1.0,9.686746987951807,0.0014455001801252365,35511,,1,26067.698652597,,,,1773953600.8285136,0.6570218077275757,,,0.8702960646296122,0.0001,,0.6024096385542169
0.9540229885057471,9.114942528735632,0.013842431207497915,35606,,1,26107.840329895,,,,1773953640.9700093,0.6753699025531654,,,0.8701575268274067,0.0001,,0.5862068965517241
0.9746835443037974,8.924050632911392,0.005485964318116506,35636,,1,26120.538449417,,,,1773953653.6685655,0.6787297190106285,,,0.8840444057802611,0.0001,,0.6329113924050633
1.0,8.906666666666666,0.0006710921879857779,35655,,1,26128.571295138,,,,1773953661.7029114,0.6702738174784413,,,0.8846090698242187,0.0001,,0.6533333333333333
1.0,10.125,0.0011238688603043556,35734,,1,26162.034372809,,,,1773953695.1636956,0.6919295919895349,,,0.8524690628051758,0.0001,,0.55
1.0,8.571428571428571,0.000417081406340003,35740,,1,26164.579280277,,,,1773953697.7077136,0.681311810597563,,,0.9013949307528409,0.0001,,0.6883116883116883
0.9878048780487805,9.817073170731707,0.006907671069105466,35756,,1,26171.365526338,,,,1773953704.4954765,0.6763702026228663,,,0.8504968038419398,0.0001,,0.573170731707317
1.0,9.32183908045977,0.005350055793921153,35798,,1,26189.192163949,,,,1773953722.320762,0.6736158587646157,,,0.8542642703001526,0.0001,,0.5977011494252874
0.9782608695652174,8.576086956521738,0.00964080293973287,35946,,1,26251.674834699,,,,1773953784.810118,0.6635192981399894,,,0.8831186709196671,0.0001,,0.6521739130434783
0.9886363636363636,9.0,0.004964071015516917,36097,,1,26314.385407627,,,,1773953847.521532,0.660777801116479,,,0.8991301276467063,0.0001,,0.6818181818181818
0.9893617021276596,9.97872340425532,0.009131869301199913,36110,,1,26319.804835768,,,,1773953852.9411833,0.6949991269586718,,,0.8376674246280751,0.0001,,0.5106382978723404
1.0,12.590909090909092,0.0017669457010924816,36169,,1,26344.495554421,,,,1773953877.6288557,0.7316965008164037,,,0.7839506900671757,0.0001,,0.3787878787878788
1.0,10.367647058823529,0.0021021454595029354,36172,,1,26345.755809578,,,,1773953878.888562,0.7026191779481953,,,0.8375090430764591,0.0001,,0.5588235294117647
1.0,9.985507246376812,0.006768098721901576,36276,,1,26389.512111792,,,,1773953922.6436272,0.682537669060018,,,0.8754697053328805,0.0001,,0.6231884057971014
1.0,10.454545454545455,0.002542596310377121,36371,,1,26429.663979865,,,,1773953962.7938063,0.6845439235560692,,,0.8395061492919922,0.0001,,0.5151515151515151
1.0,10.630952380952381,0.0045805756623546285,36381,,1,26433.896863261,,,,1773953967.0258672,0.6939850603408867,,,0.8228983197893415,0.0001,,0.4642857142857143
0.9836065573770492,8.754098360655737,0.00286199152469635,36456,,1,26465.682685172,,,,1773953998.81172,0.7055066550316256,,,0.883626781526159,0.0001,,0.6721311475409836
1.0,10.476744186046512,0.0008769349660724401,36539,,1,26500.872247184,,,,1773954034.0015204,0.6973353055871149,,,0.8459661616835483,0.0001,,0.5232558139534884
1.0,9.973333333333333,0.002439502471437057,36545,,1,26503.415938753,,,,1773954036.5452332,0.6873943602558733,,,0.8762139892578125,0.0001,,0.6133333333333333
0.984375,9.609375,0.012636218219995499,36626,,1,26537.757650309,,,,1773954070.8860943,0.6844814031477736,,,0.8479938507080078,0.0001,,0.515625
1.0,9.26027397260274,0.00475699578722318,36664,,1,26553.872930798,,,,1773954087.0028477,0.6781915782340385,,,0.8985287391976134,0.0001,,0.6712328767123288
0.9891304347826086,10.184782608695652,0.009325422967473665,36894,,1,26651.292255475,,,,1773954184.4210224,0.664596378290776,,,0.8593667071798573,0.0001,,0.5543478260869565
1.0,8.433333333333334,0.0016419685756166775,36930,,1,26666.538853326,,,,1773954199.6672246,0.6611763304862974,,,0.8854595608181424,0.0001,,0.6666666666666666
1.0,9.55952380952381,0.0016269800253212452,36946,,1,26673.325299967,,,,1773954206.4546442,0.7125298960919461,,,0.8606701805478051,0.0001,,0.5952380952380952
1.0,9.516129032258064,0.005830460538466771,37006,,1,26698.765904214,,,,1773954231.8947015,0.6702895048997579,,,0.8675163022933468,0.0001,,0.5913978494623656
1.0,10.277777777777779,0.0020793985264996686,37043,,1,26714.457510866,,,,1773954247.587742,0.6791627002002797,,,0.8470508151584202,0.0001,,0.5111111111111111
0.9859154929577465,10.690140845070422,0.0039482275024056435,37092,,1,26735.092269937,,,,1773954268.2260263,0.7102748566835491,,,0.8429838368590449,0.0001,,0.49295774647887325
0.9880952380952381,9.369047619047619,0.003463553264737129,37267,,1,26807.900914527,,,,1773954341.035175,0.6655256440276215,,,0.8681656973702567,0.0001,,0.5833333333333334
1.0,8.24705882352941,0.001221431652083993,37339,,1,26837.99192167,,,,1773954371.1268914,0.6601949003884037,,,0.9076252656824448,0.0001,,0.6823529411764706
1.0,8.514705882352942,0.004208638643225034,37383,,1,26856.444226053,,,,1773954389.5769558,0.6852921302825038,,,0.8932462019078872,0.0001,,0.6764705882352942
1.0,9.48314606741573,0.006901736681660016,37659,,1,26972.375209597,,,,1773954505.5082068,0.6599600105857321,,,0.8718268576632725,0.0001,,0.6179775280898876
1.0,9.35632183908046,0.005422619481881459,37750,,1,27010.744201955,,,,1773954543.874878,0.6684692030703362,,,0.8710089497182562,0.0001,,0.6206896551724138
0.98989898989899,8.88888888888889,0.002901943400502205,37849,,1,27052.605121882,,,,1773954585.7356737,0.6439921122049119,,,0.8998628096147017,0.0001,,0.6767676767676768
1.0,9.493506493506494,0.0039125898232062655,37965,,1,27101.41569235,,,,1773954634.5475695,0.6723404782076283,,,0.8799101594206574,0.0001,,0.6493506493506493
1.0,10.441558441558442,0.0022538614769776664,38024,,1,27126.25391075,,,,1773954659.3851438,0.6654819470124393,,,0.841911117751877,0.0001,,0.4805194805194805
1.0,8.876404494382022,0.0007761061812440554,38082,,1,27150.750963246,,,,1773954683.881171,0.6891073019421118,,,0.880565943342916,0.0001,,0.6179775280898876
0.9857142857142858,8.7,0.005437819908062617,38265,,1,27228.148006198,,,,1773954761.2781694,0.693646868360937,,,0.8758377620152065,0.0001,,0.6428571428571429
0.963302752293578,9.770642201834862,0.01861485963066419,38278,,1,27233.647722933,,,,1773954766.7772198,0.6815034492996995,,,0.8694075838141485,0.0001,,0.5871559633027523
1.0,8.782608695652174,0.006751595064997673,38331,,1,27256.095705941,,,,1773954789.22521,0.6792556433208613,,,0.8613348145415818,0.0001,,0.6086956521739131
1.0,9.913978494623656,0.0015264817823966343,38352,,1,27264.981598446,,,,1773954798.111573,0.6691013382866843,,,0.8692420221144154,0.0001,,0.6129032258064516
0.9878048780487805,10.353658536585366,0.006280753140648206,38454,,1,27307.898391224,,,,1773954841.0341315,0.6748883036895855,,,0.8503463559034394,0.0001,,0.5365853658536586
1.0,8.402173913043478,0.002596050500869751,38493,,1,27324.117147922,,,,1773954857.2544594,0.668344379047876,,,0.8878153925356658,0.0001,,0.6739130434782609
0.99,9.19,0.013309210538864136,38538,,1,27342.729800297,,,,1773954875.8709965,0.6639294672918237,,,0.87456787109375,0.0001,,0.59
0.9863013698630136,10.698630136986301,0.004318839870393276,38566,,1,27354.295515373,,,,1773954887.4343536,0.6846196994207233,,,0.8192118814546768,0.0001,,0.4520547945205479
1.0,9.670886075949367,0.004328627760211627,38650,,1,27389.182828367,,,,1773954922.319095,0.6757556935054899,,,0.8765431657622132,0.0001,,0.6329113924050633
0.9878048780487805,8.78048780487805,0.00482972835501035,38729,,1,27422.271652015,,,,1773954955.4040916,0.668932431105532,,,0.894158340081936,0.0001,,0.6829268292682927
1.0,10.774193548387096,0.00048205982117603224,38830,,1,27464.792245572,,,,1773954997.922906,0.6953657391367187,,,0.8205894347160093,0.0001,,0.45161290322580644
1.0,9.041666666666666,0.001443571566293637,38863,,1,27478.723148183,,,,1773955011.8539703,0.6801685619003502,,,0.8717421425713433,0.0001,,0.6111111111111112
0.9875,9.3,0.004073917865753174,38870,,1,27481.680294801,,,,1773955014.8111727,0.6620847533157374,,,0.8827160835266114,0.0001,,0.6125
0.9886363636363636,8.272727272727273,0.005529922743638356,39102,,1,29793.097704728,,,,1773957326.2292626,0.6458501013632011,,,0.8925365101207386,0.0001,,0.7045454545454546
0.9895833333333334,7.385416666666667,0.005483351026972135,39205,,1,29836.484291887,,,,1773957369.614974,0.6544405179429899,,,0.9005915323893229,0.0001,,0.7083333333333334
1.0,10.082191780821917,0.00024113769177347422,39267,,1,29862.726476595,,,,1773957395.8556738,0.6865617749511906,,,0.838153159781678,0.0001,,0.5205479452054794
0.9848484848484849,8.545454545454545,0.004463730379939079,39287,,1,29871.221177435,,,,1773957404.3493562,0.6730488636118491,,,0.8855219176321318,0.0001,,0.6666666666666666
1.0,10.102564102564102,0.0002471390568340818,39297,,1,29875.448701997,,,,1773957408.5807378,0.6854701320382773,,,0.8528014941093249,0.0001,,0.5512820512820513
0.963855421686747,9.963855421686747,0.010211057340105375,39312,,1,29881.761171404,,,,1773957414.8934531,0.6694682257301473,,,0.8466458607868976,0.0001,,0.5180722891566265
0.9863013698630136,9.452054794520548,0.004271023906767368,39336,,1,29891.853044209,,,,1773957424.985351,0.6879194932953734,,,0.8738373011758883,0.0001,,0.6027397260273972
1.0,10.034090909090908,0.00396852536747853,39347,,1,29896.481829008,,,,1773957429.6137578,0.6938790285764117,,,0.8411896445534446,0.0001,,0.5454545454545454
1.0,8.761363636363637,0.003944227161506812,39363,,1,29903.214653995,,,,1773957436.3467524,0.6620542609382865,,,0.8783669905229048,0.0001,,0.625
1.0,10.551724137931034,0.003678134952982267,39367,,1,29904.900259116,,,,1773957438.031333,0.6871615675568313,,,0.8498652666464619,0.0001,,0.5402298850574713
1.0,10.428571428571429,0.0020037582144141197,39372,,1,29907.006622209,,,,1773957440.1393485,0.6923424014421075,,,0.8525867462158203,0.0001,,0.5714285714285714
0.9878048780487805,9.890243902439025,0.008063408235708872,39397,,1,29917.541021109,,,,1773957450.6725614,0.6920891675141508,,,0.8747365067644817,0.0001,,0.6219512195121951
1.0,9.409638554216867,0.005583398664991061,39431,,1,29931.882899105,,,,1773957465.0144033,0.6776744183781401,,,0.8444147684487951,0.0001,,0.5662650602409639
0.9879518072289156,8.578313253012048,0.007568878432114919,39436,,1,29933.992162626,,,,1773957467.1223154,0.6746491068711021,,,0.878030616116811,0.0001,,0.6265060240963856
1.0,8.263157894736842,0.0010989600171645482,39560,,1,29986.392657645,,,,1773957519.5234745,0.7286903843107395,,,0.8797920628597862,0.0001,,0.6666666666666666
0.9871794871794872,9.73076923076923,0.0016092023191352685,39646,,1,30022.754923334,,,,1773957555.884899,0.6742548300745367,,,0.8515353080553886,0.0001,,0.5256410256410257
1.0,10.303571428571429,0.00145425321534276,39886,,1,30124.420722748,,,,1773957657.5495067,0.7493101869514843,,,0.8214285714285714,0.0001,,0.5178571428571429
